annee;nom_iris;code_iris;type_iris;nom_commune;code_commune;domaine_de_tension;nb_sites_photovoltaique_enedis;energie_produite_annuelle_photovoltaique_enedis_mwh;nb_sites_eolien_enedis;energie_produite_annuelle_eolien_enedis_mwh;nb_sites_hydraulique_enedis;energie_produite_annuelle_hydraulique_enedis_mwh;nb_sites_bio_energie_enedis;energie_produite_annuelle_bio_energie_enedis_mwh;nb_sites_cogeneration_enedis;energie_produite_annuelle_cogeneration_enedis_mwh;nb_sites_autres_filieres_enedis;energie_produite_annuelle_autres_filieres_enedis_mwh;gid
2016;Velette;692860301;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2800
2017;Velette;692860301;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2801
2018;Velette;692860301;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2802
2019;Velette;692860301;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2803
2020;Velette;692860301;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2804
2021;Velette;692860301;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2805
2022;Velette;692860301;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2806
2023;Velette;692860301;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2807
2015;Semailles Sud;692860303;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2808
2016;Semailles Sud;692860303;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2809
2017;Semailles Sud;692860303;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2810
2018;Semailles Sud;692860303;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2811
2015;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2812
2016;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2813
2017;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2814
2018;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2815
2019;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2816
2020;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2817
2020;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;5,428;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2818
2021;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2819
2021;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;6,779;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2820
2022;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2821
2022;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;9,23;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2822
2023;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2823
2023;Semailles Nord;692860304;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;7,931;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2824
2020;Ravel;692860401;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;5,372999999999999;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2825
2021;Ravel;692860401;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;9,221;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2826
2022;Ravel;692860401;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;11,208;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2827
2023;Ravel;692860401;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;9,989;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2828
2015;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;16;42,95457070248473;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2829
2015;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;40,963;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2830
2016;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;16;43,41845897588995;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2831
2016;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;46,745;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2832
2016;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;3540,973;0;0,0;2833
2017;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;18;48,872;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2834
2017;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;51,849;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2835
2017;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;3332,237;0;0,0;2836
2018;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;19;51,76386775658432;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2837
2018;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;45,855;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2838
2018;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;3506,7825;0;0,0;2839
2019;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;20;54,65501215203573;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2840
2019;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;48,21983333333333;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2841
2019;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;3502,2206666666666;0;0,0;2842
2020;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;24;57,3771577529204;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2843
2020;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;52,45583333333334;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2844
2020;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;3458,8115;0;0,0;2845
2021;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;26;61,103;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2846
2021;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;1;33,032;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2847
2021;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;2880,633;0;0,0;2848
2022;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;29;73,389;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2849
2022;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;2;41,326;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2850
2022;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;2830,009;0;0,0;2851
2023;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT <= 36 kVA;42;79,329;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2852
2023;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;BT > 36 kVA;3;67,926;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2853
2023;Perica-La Roue;692860501;H;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;2087,094;0;0,0;2854
2015;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;20;56,70307463996996;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2855
2016;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;21;64,24771313298733;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2856
2017;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;22;71,447;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2857
2018;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;22;66,60893268584378;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2858
2019;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;22;71,56453175702556;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2859
2020;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;24;68,06640085912538;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2860
2021;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;24;58,822;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2861
2022;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;26;71,563;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2862
2023;Village;692860502;H;Rillieux-la-Pape;69286;BT <= 36 kVA;31;79,065;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2863
2015;Non affecté;69286xxxx;_;Rillieux-la-Pape;69286;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2864
2015;Non affecté;69286xxxx;_;Rillieux-la-Pape;69286;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;2866,589;0;0,0;2865
2022;Fictif - Rillieux-la-Pape;69286xxxx;F;Rillieux-la-Pape;69286;BT > 36 kVA;2;256,938;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2866
2023;Fictif - Rillieux-la-Pape;69286xxxx;F;Rillieux-la-Pape;69286;BT > 36 kVA;2;258,056;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2867
2015;Alpes;692900102;H;Saint-Priest;69290;BT > 36 kVA;1;62,23787423281003;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2868
2016;Alpes;692900102;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2869
2016;Alpes;692900102;H;Saint-Priest;69290;BT > 36 kVA;1;60,46791522267609;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2870
2017;Alpes;692900102;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2871
2018;Alpes;692900102;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2872
2018;Alpes;692900102;H;Saint-Priest;69290;BT > 36 kVA;1;61,77842585306462;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2873
2019;Alpes;692900102;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2874
2019;Alpes;692900102;H;Saint-Priest;69290;BT > 36 kVA;1;63,864;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2875
2020;Alpes;692900102;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2876
2020;Alpes;692900102;H;Saint-Priest;69290;BT > 36 kVA;1;60,013;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2877
2021;Alpes;692900102;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2878
2021;Alpes;692900102;H;Saint-Priest;69290;BT > 36 kVA;1;55,746;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2879
2022;Alpes;692900102;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2880
2022;Alpes;692900102;H;Saint-Priest;69290;BT > 36 kVA;1;59,126;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2881
2023;Alpes;692900102;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2882
2023;Alpes;692900102;H;Saint-Priest;69290;BT > 36 kVA;1;56,316;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2883
2020;Diderot-Aliende;692900103;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;;;2884
2021;Diderot-Aliende;692900103;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2885
2022;Diderot-Aliende;692900103;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2886
2023;Diderot-Aliende;692900103;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2887
2015;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2888
2016;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2889
2017;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2890
2018;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2891
2019;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2892
2020;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2893
2021;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2894
2022;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2895
2023;Colette-Plaine de Sayte;692900104;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2896
2015;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2897
2015;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;112,7629907875923;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2898
2015;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6693,984;0;0,0;2899
2016;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2900
2016;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;96,99103679876218;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2901
2016;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6877,182;0;0,0;2902
2017;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2903
2017;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;113,38;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2904
2017;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6806,959;0;0,0;2905
2018;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2906
2018;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;103,78739267642996;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2907
2018;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6422,558333333333;0;0,0;2908
2019;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2909
2019;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;115,437;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2910
2019;Herriot-Carre Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6582,544666666667;0;0,0;2911
2020;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2912
2020;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;107,468;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2913
2020;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6826,436166666667;0;0,0;2914
2021;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2915
2021;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;98,009;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2916
2021;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6751,902;0;0,0;2917
2022;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2918
2022;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;103,787;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2919
2022;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6829,293;0;0,0;2920
2023;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2921
2023;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;BT > 36 kVA;1;98,442;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2922
2023;Herriot-Carré Rostand;692900105;H;Saint-Priest;69290;HTA;0;0,0;0;0,0;0;0,0;0;0,0;1;6708,944;0;0,0;2923
2015;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;18;76,50765843364819;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2924
2016;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;18;72,43488737083509;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2925
2016;Fouillouse;692900201;H;Saint-Priest;69290;BT > 36 kVA;1;99,1607880291106;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2926
2017;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;17;67,339;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2927
2017;Fouillouse;692900201;H;Saint-Priest;69290;BT > 36 kVA;1;102,909;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2928
2018;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;18;69,39189735754131;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2929
2018;Fouillouse;692900201;H;Saint-Priest;69290;BT > 36 kVA;1;99,5721374540369;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2930
2019;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;21;78,83650145867298;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2931
2019;Fouillouse;692900201;H;Saint-Priest;69290;BT > 36 kVA;1;102,356;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2932
2020;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;23;86,07334126009042;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2933
2020;Fouillouse;692900201;H;Saint-Priest;69290;BT > 36 kVA;1;96,236;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2934
2021;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;24;82,044;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2935
2021;Fouillouse;692900201;H;Saint-Priest;69290;BT > 36 kVA;1;88,335;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2936
2022;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;21;76,336;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2937
2022;Fouillouse;692900201;H;Saint-Priest;69290;BT > 36 kVA;1;107,697;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2938
2023;Fouillouse;692900201;H;Saint-Priest;69290;BT <= 36 kVA;33;87,993;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2939
2023;Fouillouse;692900201;H;Saint-Priest;69290;BT > 36 kVA;1;125,472;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2940
2015;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2941
2016;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;14;36,46325607512398;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2942
2017;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;15;44,47;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2943
2018;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;16;49,2772880440677;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2944
2019;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;17;49,7893202143501;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2945
2020;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;18;43,35671479647164;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2946
2021;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;21;45,018;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2947
2022;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;23;61,442;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2948
2023;Marendiers;692900202;H;Saint-Priest;69290;BT <= 36 kVA;34;85,085;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2949
2015;Cite-Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2950
2015;Cite-Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;240,7895363610556;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2951
2016;Cite-Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2952
2016;Cite-Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;226,7597342396624;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2953
2017;Cite-Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2954
2017;Cite-Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;230,484;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2955
2018;Cité-Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2956
2018;Cité-Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;228,94591688857858;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2957
2019;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2958
2019;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;233,51433333333335;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2959
2020;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2960
2020;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;236,02283333333335;0;0,0;0;0,0;0;0,0;1;21,774;0;0,0;2961
2021;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2962
2021;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;220,57;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2963
2022;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2964
2022;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;238,565;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2965
2023;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2966
2023;Cité Berliet-La Gare;692900301;H;Saint-Priest;69290;BT > 36 kVA;2;221,548;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2967
2015;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2968
2016;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2969
2017;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2970
2018;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2971
2019;Garibaldi;692900302;H;Saint-Priest;69290;BT <= 36 kVA;;;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2972
